name,align_cutoff_head_slv,align_cutoff_tail_slv,align_filter_slv,align_quality_slv,aligned_slv,lca_tax_slv,nearest_slv,turn
OFSF01000446.1_4791-5656(-),0,0,,99,2020-12-10 20:49:24,Bacteria;Chloroflexi;SL56 marine group;,AACY020179327.1.228.1706~0.988 AACY020469740.1.331.1809~0.983 FPLK01002752.1.19.1497~0.976 EU804035.1.1.1456~0.969 EU800642.1.1.1476~0.966 GU305809.1.1.1464~0.964 JN656931.1.1.1460~0.957 EU803626.1.1.1233~0.955 EU803341.1.1.1470~0.954 EU803362.1.1.1474~0.949 ,turn-check disabled
OFSF01034382.1_141-663(+),0,0,,99,2020-12-10 20:49:24,Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;,LT594463.1.1.1449~0.952 EF520594.1.1.1486~0.950 EU703387.1.1.1470~0.948 KC253332.1.1.1470~0.948 DQ628942.1.1.1429~0.948 KP687082.1.1.1430~0.948 EU703400.1.1.1390~0.944 KF650380.1.1.1462~0.944 FPLK01000088.1.13.1493~0.944 FN428767.1.1.1461~0.943 ,turn-check disabled
OFRG01000317.1_12944-13763(+),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;,FPLL01008140.1.10.1446~0.955 FPLS01044785.1.33.1469~0.955 AY532578.1.1.1420~0.950 GU305806.1.1.1419~0.949 FPLS01019571.1.12.1449~0.946 FPLS01025518.1.14.1449~0.945 EF516449.1.1.1384~0.941 FPLS01029601.1.12.1451~0.941 JX047142.1.1.1423~0.934 KC495062.1.1.1415~0.934 ,turn-check disabled
OFSF01004349.1_9-497(+),0,0,,99,2020-12-10 20:49:24,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade III;,JN869210.1.1.1479~0.992 CP024034.1.172000.173465~0.984 MF040518.1.1.1464~0.961 EU803557.1.1.1284~0.953 EU801112.1.1.1450~0.951 EU803509.1.1.1450~0.951 EU803462.1.1.1270~0.951 EU800530.1.1.1447~0.949 EU803624.1.1.1481~0.949 EU803544.1.1.1499~0.947 ,turn-check disabled
OFRG01009521.1_299-1144(+),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,JQ427566.1.1.1424~0.921 HQ114128.1.1.1526~0.915 JF428999.1.1.1455~0.912 HQ860565.1.1.1449~0.907 JF979357.1.1.1462~0.907 KJ191953.1.1.1550~0.904 KF712650.1.1.1437~0.904 HQ860485.1.1.1449~0.904 FPLS01021333.1.1.1370~0.904 HQ120961.1.1.1445~0.903 ,turn-check disabled
OFRG01004042.1_1572-2422(-),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;,KC329593.1.1.1430~0.894 KJ782915.1.1.1429~0.889 GU293189.1.1.1429~0.886 JQ861406.1.1.1431~0.881 AB637068.1.1.1425~0.879 JN038719.1.1.1426~0.879 KF836225.1.1.1422~0.876 JX105694.1.1.1427~0.864 AM991231.1.1.1392~0.849 JN397714.1.1.1385~0.844 ,turn-check disabled
OFRG01000271.1_19909-20795(+),0,0,,98,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;,HQ166700.1.1.1493~0.894 AF507706.1.1.1436~0.888 HM243774.1.1.1457~0.875 JQ668624.1.1.1492~0.844 JN391713.1.1.1492~0.842 LCPX01000023.1.9803.11291~0.836 MFRX01000006.1.16648.17986~0.836 KX123456.1.1.1611~0.824 JN038963.1.1.1449~0.804 GQ339143.1.1.1457~0.797 ,turn-check disabled
OFRG01000647.1_3115-3954(-),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;,FPLS01006248.1.2.1376~0.971 LFCO01000003.1.47066.48563~0.887 MHVE01000014.1.24866.26310~0.862 MFWA01000017.1.15698.17300~0.861 AWSN01000001.1.338194.339805~0.859 LBRP01000001.1.269775.271382~0.858 LBRF01000001.1.81006.82562~0.858 AF507683.1.1.1534~0.856 AF507684.1.1.1555~0.855 JX105603.1.1.1521~0.855 ,turn-check disabled
OFRG01012049.1_23-965(-),0,0,,98,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;,MFWA01000017.1.15698.17300~0.923 AWSN01000001.1.338194.339805~0.908 KC424740.1.1.1520~0.895 LBRP01000001.1.269775.271382~0.868 LBRF01000001.1.81006.82562~0.868 KF945003.1.1.1256~0.861 AB504963.1.1.1466~0.860 JX271992.1.1.1495~0.846 KX123463.1.1.1595~0.840 KX123639.1.1.1296~0.826 ,turn-check disabled
OFRG01026381.1_37-692(+),0,0,,85,2020-12-10 20:49:24,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;,CP010409.1.3655601.3657147~0.907 CP010409.1.3222212.3223758~0.907 AB021392.1.1.1511~0.905 AB021405.1.1.1519~0.905 FLTS01000001.1.2518898.2520430~0.904 AF273080.1.1.1542~0.904 AF273079.1.1.1542~0.904 CP019797.1.57461.59007~0.904 CP019797.1.540862.542408~0.904 CP019797.1.262667.264213~0.904 ,turn-check disabled
OFRG01000121.1_26330-27256(+),0,0,,96,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;,CXWK01091466.1.512.2069~0.806 AWSN01000001.1.338194.339805~0.802 KX123463.1.1.1595~0.797 KX123639.1.1.1296~0.794 MFWA01000017.1.15698.17300~0.792 DQ336981.1.1.1547~0.790 JN038804.1.1.1551~0.785 HQ119791.1.1.1526~0.784 JX105603.1.1.1521~0.783 KF945003.1.1.1256~0.783 ,turn-check disabled
OFRG01060278.1_56-564(-),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;Gracilibacteria;,JN981903.1.1.1498~0.984 JN713458.1.1.1433~0.919 JN713562.1.1.1538~0.915 JX221986.1.1.1398~0.911 JX294354.1.1.1467~0.911 FPLP01009562.1.1.1377~0.909 KC290403.1.1.1470~0.907 FPLP01012691.1.3.1323~0.907 KM410618.1.1.1307~0.906 DQ113698.1.1.1347~0.906 ,turn-check disabled
OFRG01020896.1_1-834(+),0,0,,98,2020-12-10 20:49:24,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Nematozoa;Nematoda;Enoplea;Enoplia;Triplonchida;,AB901780.1.1.1797~0.911 KJ636217.1.1.1693~0.881 EU910599.1.1.1771~0.878 KJ636230.1.1.1696~0.873 EF023141.1.1.1786~0.870 X87984.1.1.1811~0.869 KJ636229.1.1.1697~0.867 KJ636245.1.1.1696~0.864 Y11750.1.1.1831~0.862 X91970.1.1.1831~0.862 ,turn-check disabled
OFRG01028019.1_3-700(-),0,0,,98,2020-12-10 20:49:24,Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;,KC990422.1.1.1408~0.882 JF809688.1.1.1339~0.882 HE604075.1.1.1432~0.879 MNWM01000025.1.8427.9769~0.878 FJ719034.1.1.1390~0.877 FR667838.1.1.1445~0.874 KX771373.1.1.1308~0.871 JX105541.1.1.1415~0.871 JX222661.1.1.1421~0.869 FPLP01004215.1.1.1431~0.869 ,turn-check disabled
OFRG01046214.1_2-581(-),0,0,,99,2020-12-10 20:49:25,Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peribacteria;,EU134942.1.1.1300~0.953 KC331405.1.1.1434~0.952 EU134939.1.1.1517~0.946 EF020065.1.1.1411~0.936 EU246328.1.1.1435~0.934 HM445359.1.1.1299~0.931 JN409120.1.1.1391~0.927 FM209335.1.1.1473~0.924 EU134941.1.1.1286~0.924 EU134930.1.1.1287~0.924 ,turn-check disabled
OFRG01076995.1_5-487(-),0,0,,99,2020-12-10 20:49:24,Bacteria;Patescibacteria;ABY1;Candidatus Falkowbacteria;,DQ676452.1.1.1325~0.954 EU283581.1.1.1319~0.952 AB355076.1.1.1436~0.950 HM243783.1.1.1464~0.936 JX279874.1.1.1315~0.936 CU921345.1.1.1323~0.936 FPLM01001745.1.7.1468~0.934 MWBG01000031.1.1.1359~0.934 KT223230.1.1.1400~0.927 LBXO01000001.1.39710.41167~0.925 ,turn-check disabled
OFRF01003622.1_1803-2331(-),0,0,,100,2020-12-10 20:49:25,Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum;,JN939404.1.1.1841~1.000 JN939424.1.1.1841~1.000 JN939428.1.1.1841~0.991 JN939409.1.1.1842~0.983 JN939413.1.1.1842~0.983 JN939430.1.1.1843~0.979 JN939415.1.1.1843~0.979 JN939436.1.1.1842~0.979 JN939434.1.1.1841~0.977 JN939431.1.1.1842~0.975 ,turn-check disabled
OFRG01079109.1_6-507(-),0,0,,98,2020-12-10 20:49:25,Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;,LN870984.1.1.1513~0.906 FQ659415.1.1.1402~0.860 FJ482182.1.1.1476~0.860 JX105617.1.1.1595~0.858 GQ302616.1.1.1553~0.856 JX521618.1.1.1526~0.856 KC331508.1.1.1507~0.854 AB504963.1.1.1466~0.850 JN038877.1.1.1496~0.850 FJ482175.1.1.1424~0.848 ,turn-check disabled
OFRF01005721.1_1-651(-),0,0,,100,2020-12-10 20:49:25,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,GU356371.1.1.1401~1.000 KF679797.1.1.1490~1.000 HQ784428.1.1.1459~0.998 GU356092.1.1.1404~0.998 GU356261.1.1.1402~0.998 LK393039.1.1.1410~0.998 FPLM01004014.1.14.1531~0.998 KC469965.1.1.1434~0.998 HQ202827.1.1.1432~0.998 HQ794424.1.1.1454~0.997 ,turn-check disabled
OFRG01028469.1_246-870(-),0,0,,97,2020-12-10 20:49:25,Bacteria;Patescibacteria;Microgenomatia;Candidatus Roizmanbacteria;,MFZZ01000045.1.3215.4725~0.857 KJ817708.1.1.1475~0.845 JN860333.1.1.1478~0.835 MGBB01000051.1.91.1723~0.835 KX123530.1.1.1503~0.835 MGAT01000002.1.12195.13700~0.832 KX123529.1.1.1503~0.832 GQ487897.1.1.1470~0.825 JQ183077.1.1.1474~0.825 JQ800729.1.1.1472~0.825 ,turn-check disabled
OFRF01001306.1_2698-3577(-),0,0,,99,2020-12-10 20:49:25,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;,CP014517.1.422907.424449~0.950 CP014517.1.2698478.2700020~0.950 JN869126.1.1.1529~0.950 AY212681.1.1.1522~0.949 AY212735.1.1.1523~0.948 CP002417.1.172901.174423~0.947 CP002417.1.5899432.5900954~0.947 CP023284.1.190362.191900~0.947 AY662012.1.1.1521~0.947 EF632936.1.1.1529~0.947 ,turn-check disabled
OFRF01010842.1_693-1187(-),0,0,,99,2020-12-10 20:49:25,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;,KY355510.1.1.1549~0.990 FPLP01000914.1.8.1637~0.966 GQ351701.1.1.1635~0.949 AY102175.1.1.1636~0.947 GQ351698.1.1.1634~0.943 FJ875143.1.1.1636~0.937 FPLS01013121.1.8.1636~0.937 FJ876974.1.1.1555~0.937 EF123708.2.1.1636~0.935 KC493570.1.1.1638~0.935 ,turn-check disabled
OFRF01005098.1_6-492(+),0,0,,100,2020-12-10 20:49:25,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;,KF441665.1.1.1528~1.000 KF441556.1.1.1512~1.000 AB475010.1.1.1529~0.998 Z93957.1.1.1529~0.998 CP000267.1.4118284.4119814~0.998 CP000267.1.4112640.4114170~0.998 KF441658.1.1.1527~0.998 KF441677.1.1.1481~0.998 AJ867905.1.1.1527~0.996 AB473883.1.1.1527~0.996 ,turn-check disabled
OFRF01001459.1_1-1350(-),11,0,,99,2020-12-10 20:49:25,Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum;,AB001759.2.1.1758~0.984 JN939408.1.1.1758~0.984 AB001760.2.1.1758~0.984 JN939406.1.1.1758~0.984 AB001756.2.1.1758~0.984 JN939390.1.1.1758~0.984 JN939397.1.1.1708~0.983 AB001764.2.1.1758~0.983 JN939402.1.1.1758~0.983 AB001762.2.1.1758~0.981 ,turn-check disabled
OFRF01002096.1_149-1018(+),0,0,,99,2020-12-10 20:49:25,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;uncultured;,CP024847.1.570277.571808~0.972 CP024847.1.2796638.2798169~0.971 CP024847.1.802180.803711~0.971 CP024847.1.1687773.1689303~0.969 MF040340.1.1.1491~0.939 DQ129259.1.1.1486~0.931 MF040331.1.1.1492~0.924 JN609350.1.1.1492~0.923 LGYH01000020.1.222.1772~0.922 FPLS01017319.1.10.1531~0.922 ,turn-check disabled
OFRF01049952.1_2-490(+),0,0,,96,2020-12-10 20:49:25,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;,HQ132385.1.1.1487~0.975 FJ193018.1.1.1448~0.975 AF382111.1.1.1449~0.971 DQ303374.1.1.1454~0.969 HQ674792.1.1.1459~0.969 DQ303356.1.1.1442~0.969 FJ478702.1.1.1449~0.969 KF441581.1.1.1475~0.969 KJ818096.1.1.1328~0.969 KJ532472.1.1.1388~0.969 ,turn-check disabled
OFRF01002761.1_2267-2763(-),0,0,,99,2020-12-10 20:49:25,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,AB251601.1.1.1494~0.998 FJ625357.1.1.1516~0.994 FR733719.1.1.1505~0.994 LZMC01000106.1.164.1700~0.994 KY445707.1.1.1511~0.994 AF058712.1.1.1469~0.994 CP000384.1.4123929.4125443~0.992 CP000384.1.3116983.3118497~0.992 CP000518.1.4158410.4159924~0.992 CP000518.1.3134870.3136384~0.992 ,turn-check disabled
OFRF01001195.1_940-1817(+),0,0,,99,2020-12-10 20:49:25,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade III;,JN869210.1.1.1479~0.995 CP024034.1.172000.173465~0.991 MF040518.1.1.1464~0.977 EU803557.1.1.1284~0.973 EU800530.1.1.1447~0.971 EU803462.1.1.1270~0.971 EU803509.1.1.1450~0.970 MF040380.1.1.1465~0.968 EU803472.1.1.1263~0.968 EU803809.1.1.1257~0.962 ,turn-check disabled
OFRF01001431.1_750-2482(+),0,0,,99,2020-12-10 20:49:25,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Oligohymenophorea;Peritrichia;,AY082994.1.1.1730~0.984 KX465168.1.1.1731~0.977 AB473925.1.1.1728~0.973 KX465171.1.1.1732~0.971 GQ872427.2.1.1729~0.965 KX465188.1.1.1732~0.962 JQ723992.1.1.1687~0.958 JQ723993.1.1.1686~0.954 AB902048.1.1.1730~0.952 HQ219427.1.1.2156~0.949 ,turn-check disabled
OFRO01000005.1_52359-53209(-),0,0,,100,2020-12-10 20:49:25,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,CP005957.1.691027.692517~1.000 APMI01000363.1.28929.30436~0.961 AUNW02000026.1.4605.6060~0.952 HE681413.1.1.1465~0.949 CP007496.1.118727.120208~0.948 HE681411.1.1.1560~0.945 AY349415.1.1.1563~0.945 HE681410.1.1.1560~0.944 HQ682033.1.1.1441~0.938 CERQ01119481.1.987.2442~0.936 ,turn-check disabled
OFRF01000398.1_5252-7065(+),0,0,,99,2020-12-10 20:49:25,Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Rhizaspididae;Rhogostoma;,LC109101.1.1.1814~0.994 AB901921.1.1.1811~0.978 AB902257.1.1.1813~0.977 AB902189.1.1.1794~0.969 DQ243996.1.1.1805~0.969 AY082998.1.1.1818~0.955 EF023834.1.1.1804~0.953 GU070876.1.1.1792~0.948 DQ243997.1.1.1793~0.944 AJ514867.1.1.1767~0.943 ,turn-check disabled
OFRO01002597.1_1560-2439(+),0,0,,99,2020-12-10 20:49:25,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium;,CP000089.1.870619.872148~0.998 CP000089.1.1227775.1229304~0.998 CP000089.1.715274.716803~0.998 CP000089.1.76851.78380~0.998 KF441656.1.1.1530~0.991 Y17060.1.1.1530~0.991 CP031842.1.567751.569294~0.985 CP031842.1.755917.757460~0.985 CP031842.1.2240368.2241911~0.985 FPLP01003652.1.16.1533~0.983 ,turn-check disabled
OFRO01009381.1_359-1202(-),0,0,,93,2020-12-10 20:49:25,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;,MH795132.1.87516.88981~0.893 MH795129.1.89329.90793~0.884 KJ877675.1.61924.63393~0.883 MH795130.1.90329.91801~0.881 U70717.1.1.1463~0.878 LN880499.1.1.1465~0.878 MH795128.1.93924.95398~0.877 HAGF01038755.1.822.2245~0.873 HAGC01030920.1.691.2140~0.872 HAGE01003685.1.3142.4588~0.870 ,turn-check disabled
OFRO01003698.1_882-1737(-),0,0,,99,2020-12-10 20:49:25,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,HQ860485.1.1.1449~0.956 FPLS01021333.1.1.1370~0.950 KJ191953.1.1.1550~0.947 JF428999.1.1.1455~0.946 KP054153.1.1.1395~0.940 AB809942.1.1.1428~0.939 KF712650.1.1.1437~0.938 KJ783044.1.1.1430~0.935 JQ427566.1.1.1424~0.931 EU861821.1.1.1373~0.930 ,turn-check disabled
OFRF01006386.1_80-1625(-),0,0,,98,2020-12-10 20:49:25,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;,AB902542.1.1.1694~0.921 FR874828.1.1.1704~0.844 HM140400.1.1.1706~0.838 FR874559.1.1.1705~0.838 FJ865206.1.1.1693~0.830 GQ265956.1.1.1696~0.819 EU050966.1.1.1640~0.818 EU600182.1.1.1691~0.813 EU600181.1.1.1695~0.812 AB902305.1.1.1676~0.809 ,turn-check disabled
OFRO01007336.1_1-1788(+),0,0,,99,2020-12-10 20:49:26,Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;,GU290068.1.1.1784~0.989 GU290078.1.1.1787~0.952 AB023070.1.1.1784~0.950 GU290089.1.1.1787~0.950 CEOE01007823.1.4128.5910~0.949 JN397366.1.1.1778~0.947 EF165132.1.1.1763~0.947 AY082987.1.1.1778~0.946 AF123297.1.1.1786~0.944 HAFZ01021782.1.3.1781~0.943 ,turn-check disabled
OFRO01015248.1_10-612(+),0,0,,97,2020-12-10 20:49:26,Bacteria;Actinobacteriota;Actinobacteria;,KC554283.1.1.1514~0.932 AY238514.1.1.1512~0.932 CP019066.1.1428494.1430021~0.932 CP019066.1.2647431.2648958~0.932 KC554207.1.1.1513~0.930 KC554412.1.1.1516~0.930 AF150494.1.1.1510~0.930 AY238513.1.1.1510~0.930 EU521689.2.1.1512~0.930 KP232908.1.1.1525~0.930 ,turn-check disabled
OFRO01005580.1_1716-2618(-),0,0,,98,2020-12-10 20:49:26,Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;,KX123463.1.1.1595~0.818 DQ128629.2.1.1410~0.816 HQ119791.1.1.1526~0.815 CXWK01091466.1.512.2069~0.813 AWSN01000001.1.338194.339805~0.810 MFWA01000017.1.15698.17300~0.809 KX123639.1.1.1296~0.807 GQ302616.1.1.1553~0.805 KC424740.1.1.1520~0.805 KF945003.1.1.1256~0.805 ,turn-check disabled
OFRO01004478.1_2587-3425(-),0,0,,99,2020-12-10 20:49:26,Bacteria;Patescibacteria;Parcubacteria;Candidatus Yanofskybacteria;,HQ864223.1.1.1472~0.878 AB672277.1.1.1429~0.871 KF836218.1.1.1353~0.862 JN886908.1.1.1467~0.858 KX123607.1.1.1467~0.847 AM997454.1.1.1434~0.842 EU617895.1.1.1447~0.835 LCCD01000010.1.117.3422~0.822 MHLU01000031.1.963.2524~0.813 LCBA01000005.1.8789.12022~0.810 ,turn-check disabled
OFRO01063852.1_3-679(+),0,0,,98,2020-12-10 20:49:26,Bacteria;Patescibacteria;Parcubacteria;,AB510988.1.1.1425~0.873 JX105604.1.1.1456~0.871 EF020157.1.1.1362~0.842 EF018926.1.1.1368~0.842 AY922093.1.1.1372~0.833 KF945046.1.1.1250~0.831 GQ348762.1.1.1371~0.828 AF507684.1.1.1555~0.827 FQ659119.1.1.1383~0.827 KX123439.1.1.1728~0.822 ,turn-check disabled
OFRO01027117.1_6-473(-),0,0,,98,2020-12-10 20:49:26,Bacteria;Actinobacteriota;,EU133152.1.1.1388~0.803 EF138818.1.1.1336~0.797 CP027541.1.5124292.5125818~0.794 EF516808.1.1.1445~0.794 KC432269.1.1.1342~0.794 LN567701.1.1.1369~0.794 AY897831.1.1.1377~0.794 FJ592815.1.1.1377~0.794 JQ958643.1.1.1418~0.794 FPLM01007461.1.11.1509~0.794 ,turn-check disabled
OFRM01073714.1_0-581(-),0,0,,99,2020-12-10 20:49:26,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Rotifera;Bdelloidea;Adinetida;,CAWI020040928.1.3973.5779~0.991 GARO01004421.1.9.1815~0.990 CAWI020036540.1.4789.6096~0.985 CAWI020035211.1.1127.2522~0.983 FPLP01001002.1.4.1250~0.979 JQDR02014929.1.2156.3961~0.974 APKA01105891.1.43.1849~0.972 DQ089736.1.1.1764~0.941 U41281.1.1.1789~0.940 DQ089732.1.1.1765~0.926 ,turn-check disabled
OFRO01029309.1_36-877(-),0,0,,99,2020-12-10 20:49:26,Bacteria;Patescibacteria;Microgenomatia;Candidatus Levybacteria;,FPLP01013282.1.16.1375~0.864 HQ120723.1.1.1401~0.860 HQ697704.1.1.1422~0.842 KX123621.1.1.1454~0.828 AB252964.1.1.1528~0.819 LBXG01000014.1.4781.6311~0.816 AB252963.1.1.1431~0.811 KX123592.1.1.1475~0.806 KX123471.1.1.1562~0.806 DQ404635.1.1.1447~0.805 ,turn-check disabled
OFRM01002106.1_1450-2329(+),0,0,,99,2020-12-10 20:49:26,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,AY212724.1.1.1523~0.994 LMQZ01000006.1.1.1299~0.993 D84019.1.1.1528~0.993 LT707063.1.2890612.2892152~0.993 LT629756.1.955547.957087~0.993 LT707063.1.4327120.4328660~0.993 LT629756.1.1282841.1284381~0.993 LT629756.1.2276744.2278284~0.993 LT629756.1.1861398.1862938~0.993 LT629756.1.5547655.5549195~0.993 ,turn-check disabled
OFRM01000146.1_30062-30941(+),0,0,,99,2020-12-10 20:49:26,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;,JN868773.1.1.1523~0.986 JN869228.1.1.1527~0.986 EU835472.1.1.1527~0.983 JN868767.1.1.1527~0.980 AF407411.1.1.1497~0.978 JN868759.1.1.1527~0.978 JN869206.1.1.1528~0.977 JN869003.1.1.1528~0.977 AY212669.1.1.1521~0.977 JN869134.1.1.1529~0.976 ,turn-check disabled
OFRM01028517.1_151-1024(+),0,0,,96,2020-12-10 20:49:26,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Nematozoa;Nematoda;Enoplea;Enoplia;,EU910599.1.1.1771~0.856 AB901780.1.1.1797~0.853 EF023141.1.1.1786~0.833 EF023598.1.1.1856~0.830 AY580055.1.6013.7833~0.827 AY580056.1.5842.7659~0.822 U88336.1.1.1797~0.822 EF024446.1.1.1788~0.821 EF023486.1.1.1875~0.821 AY284737.1.1.1723~0.818 ,turn-check disabled
OFRM01019751.1_133-998(-),0,0,,97,2020-12-10 20:49:26,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,EU136680.1.1.2019~0.950 BABD01000854.1.1516.2844~0.948 M58762.2.1.1533~0.947 EU136687.1.1.1985~0.946 CP013020.1.3929946.3931471~0.945 CP013020.1.3635869.3637394~0.945 CZBF01000007.1.244731.246209~0.945 CP002352.1.281842.283354~0.945 CP002352.1.203874.205386~0.945 CP013020.1.4980576.4982099~0.943 ,turn-check disabled
OFRM01000716.1_2844-3786(-),0,0,,98,2020-12-10 20:49:26,Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;,MFWA01000017.1.15698.17300~0.923 AWSN01000001.1.338194.339805~0.908 KC424740.1.1.1520~0.895 LBRP01000001.1.269775.271382~0.868 LBRF01000001.1.81006.82562~0.868 KF945003.1.1.1256~0.861 AB504963.1.1.1466~0.860 JX271992.1.1.1495~0.846 KX123463.1.1.1595~0.840 KX123639.1.1.1296~0.826 ,turn-check disabled
OFRM01000935.1_8350-9190(+),0,0,,99,2020-12-10 20:49:27,Bacteria;Patescibacteria;Parcubacteria;,FPLS01006248.1.2.1376~0.969 LFCO01000003.1.47066.48563~0.887 MFWA01000017.1.15698.17300~0.863 AWSN01000001.1.338194.339805~0.862 MHVE01000014.1.24866.26310~0.861 LBRP01000001.1.269775.271382~0.861 LBRF01000001.1.81006.82562~0.861 JX105603.1.1.1521~0.856 AF507683.1.1.1534~0.855 KX123463.1.1.1595~0.855 ,turn-check disabled
OFRM01019964.1_118-937(-),0,0,,99,2020-12-10 20:49:27,Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;,AY532578.1.1.1420~0.952 FPLL01008140.1.10.1446~0.952 FPLS01044785.1.33.1469~0.952 GU305806.1.1.1419~0.949 EF516449.1.1.1384~0.944 FPLS01019571.1.12.1449~0.944 FPLS01025518.1.14.1449~0.943 FPLS01029601.1.12.1451~0.939 JX047142.1.1.1423~0.934 KC495062.1.1.1415~0.934 ,turn-check disabled
OFRM01000409.1_4165-5012(+),0,0,,99,2020-12-10 20:49:27,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,JQ427566.1.1.1424~0.932 HQ114128.1.1.1526~0.917 AY345503.1.1.1446~0.917 HQ860565.1.1.1449~0.914 EU676445.1.1.1501~0.909 DQ404638.1.1.1518~0.908 GQ396865.1.1.1528~0.907 EF016808.1.1.1437~0.906 HQ190436.1.1.1461~0.903 KJ782646.1.1.1519~0.902 ,turn-check disabled
OFRO01001088.1_1537-3603(+),1,0,,99,2020-12-10 20:49:27,Eukaryota;Discoba;Discicristata;Euglenozoa;Euglenida;Heteronematina;Petalomonas;,AB901616.1.1.2064~0.933 AB902317.1.1.2062~0.892 AB902142.1.1.2029~0.879 GU477297.1.1.2006~0.852 AB902203.1.1.2040~0.848 AB902198.1.1.2035~0.847 GU477295.1.1.1980~0.842 LC150106.1.1.1952~0.816 AY821958.1.1.1839~0.783 U84731.1.1.2034~0.768 ,turn-check disabled
OFRM01015158.1_569-1530(-),0,0,,93,2020-12-10 20:49:27,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;,AB901780.1.1.1797~0.876 U95946.1.1.1821~0.850 EU910599.1.1.1771~0.850 AF000776.1.1.1864~0.848 HM746725.1.1.1822~0.848 Y11750.1.1.1831~0.847 DQ209217.1.1.1774~0.847 AF000774.1.1.1854~0.847 AF448151.1.1.1807~0.847 KT852566.1.1.1436~0.846 ,turn-check disabled
